     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        32,         0,         0,   0.423,mwpf__9d3e7a869e7911d9ce122143a3492c036ddd4432f11bd090435ee7772beb17ae,6d5c7f274b75ae537824437920d4a7ca50ed98e1dfa880fcbb9eccb2e87a1048,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""136e458ea1bb00db5031dfe54473bc21d7f67216ffcf15b01c0f763ac55c92f3""}",
        32,         4,         0,    1.03,mwpf__74b18df185b22796a559f32f488c1f95ef0d82d34c256906317561e4acce78ec,ff1f59d74e0a85a29f4995de86372e17ef6d73f50ef84112e0cd3a298e221696,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""c32281a89ec9fb6ef8731b931cbe729d04602aba0eeadfec21fc1875143cc8af""}",
        32,         0,         0,    1.37,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
       128,         0,         0,   0.492,mwpf__1c59223be739329e89f3e2f13123f7a8f4b0534135cf1e86feb02275412b9cb4,0634ed5aa73fe8e8c1c641cba85bef34b7d4eda6b029d2ee4500c76f6a3e6dd0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""15e3edac26702bd06daa1bb3e90bddb5f87b2bb2b182b8fed1b9f8d68845e848""}",
        32,         0,         0,   0.306,mwpf__8b7aba4b42c55eac316a2911da8b71ada3c5c95714024fe9cb878eda2ed964eb,19dae4f12454abdb37e7a82e67feb6734eaa8650e81bd5af32a541e6d88fd6f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""14c277d1360d884007b225112d7b983b9f2c5fc158d2870f656c6b2929b311b6""}",
         8,         2,         0,   0.410,mwpf__3f1b64a9ac39918fdfc1d8685d2ae22620c080992f83b482a25d7b8f1adaea5a,0b2a8a048818ac11f66a73bdbd1d5dc5a971687b6a9c1ab5af8e2dcdd4f0c1bf,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.0,""r"":5,""run_id"":""6fe96edac5c8fb2c1aed8ea14c67ceeb92423fdf3ce9e1c97fff0ce2aa5d5538""}",
       128,         6,         0,    4.57,mwpf__74b18df185b22796a559f32f488c1f95ef0d82d34c256906317561e4acce78ec,ff1f59d74e0a85a29f4995de86372e17ef6d73f50ef84112e0cd3a298e221696,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""c32281a89ec9fb6ef8731b931cbe729d04602aba0eeadfec21fc1875143cc8af""}",
        32,         0,         0,   0.485,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
        32,         0,         0,    1.19,mwpf__8b7aba4b42c55eac316a2911da8b71ada3c5c95714024fe9cb878eda2ed964eb,19dae4f12454abdb37e7a82e67feb6734eaa8650e81bd5af32a541e6d88fd6f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""14c277d1360d884007b225112d7b983b9f2c5fc158d2870f656c6b2929b311b6""}",
         8,         0,         0,    1.17,mwpf__e098ae1eaf131a692c7d269ecd7c0b356809a18a2ccc52547656bea351773dd9,c4e2e9f4264f6040fcd119a2d32c96bd25a12364f525742dd40c8b2e504c5240,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.0,""r"":5,""run_id"":""669fd91e75976823dd1cbb6f0d860524121f186f614db6fb259f60c1945fce8a""}",
        16,         1,         0,   0.735,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
        64,         0,         0,    1.72,mwpf__9d3e7a869e7911d9ce122143a3492c036ddd4432f11bd090435ee7772beb17ae,6d5c7f274b75ae537824437920d4a7ca50ed98e1dfa880fcbb9eccb2e87a1048,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""136e458ea1bb00db5031dfe54473bc21d7f67216ffcf15b01c0f763ac55c92f3""}",
        32,         0,         0,   0.436,mwpf__91ffc942ec0dda29e3cbefbf32236cf9a6f3fa7b23e4675ef61bf5a2d3aa5377,40546135e2bd9eb08f97c8c1c6115e8bc75406288d37472ee0445cd367e1721b,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0075,""p_erase"":0.0,""r"":5,""run_id"":""5a57a6d0ff957d816c2c86860718eec6af832a23575ff55f991f4b130256fb39""}",
       128,         1,         0,   0.955,mwpf__6dc40dd78a7537f759b93670cd0af0008adf279fbc2acda6010b04619b90078a,71b64adea95d26ec136e0f6d5c44173faab2351254ae92ff6c2fb79fe431c3f7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.004,""p_erase"":0.0,""r"":5,""run_id"":""2c1d23bd89bcf5d6d623dffd52817527ab5ba820bb8c60558a749cc97b051f30""}",
       256,         1,         0,    3.09,mwpf__6dc40dd78a7537f759b93670cd0af0008adf279fbc2acda6010b04619b90078a,71b64adea95d26ec136e0f6d5c44173faab2351254ae92ff6c2fb79fe431c3f7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.004,""p_erase"":0.0,""r"":5,""run_id"":""2c1d23bd89bcf5d6d623dffd52817527ab5ba820bb8c60558a749cc97b051f30""}",
        16,         0,         0,   0.556,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
       128,         0,         0,    1.76,mwpf__6dc40dd78a7537f759b93670cd0af0008adf279fbc2acda6010b04619b90078a,71b64adea95d26ec136e0f6d5c44173faab2351254ae92ff6c2fb79fe431c3f7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.004,""p_erase"":0.0,""r"":5,""run_id"":""2c1d23bd89bcf5d6d623dffd52817527ab5ba820bb8c60558a749cc97b051f30""}",
        32,         1,         0,    1.16,mwpf__91ffc942ec0dda29e3cbefbf32236cf9a6f3fa7b23e4675ef61bf5a2d3aa5377,40546135e2bd9eb08f97c8c1c6115e8bc75406288d37472ee0445cd367e1721b,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0075,""p_erase"":0.0,""r"":5,""run_id"":""5a57a6d0ff957d816c2c86860718eec6af832a23575ff55f991f4b130256fb39""}",
         8,         1,         0,   0.450,mwpf__3f1b64a9ac39918fdfc1d8685d2ae22620c080992f83b482a25d7b8f1adaea5a,0b2a8a048818ac11f66a73bdbd1d5dc5a971687b6a9c1ab5af8e2dcdd4f0c1bf,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.0,""r"":5,""run_id"":""6fe96edac5c8fb2c1aed8ea14c67ceeb92423fdf3ce9e1c97fff0ce2aa5d5538""}",
        32,         1,         0,   0.295,mwpf__8b7aba4b42c55eac316a2911da8b71ada3c5c95714024fe9cb878eda2ed964eb,19dae4f12454abdb37e7a82e67feb6734eaa8650e81bd5af32a541e6d88fd6f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""14c277d1360d884007b225112d7b983b9f2c5fc158d2870f656c6b2929b311b6""}",
       136,         3,         0,    3.28,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
        16,         1,         0,   0.520,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
        32,         1,         0,   0.358,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
       512,         1,         0,    5.58,mwpf__1c59223be739329e89f3e2f13123f7a8f4b0534135cf1e86feb02275412b9cb4,0634ed5aa73fe8e8c1c641cba85bef34b7d4eda6b029d2ee4500c76f6a3e6dd0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""15e3edac26702bd06daa1bb3e90bddb5f87b2bb2b182b8fed1b9f8d68845e848""}",
        64,         2,         0,    2.94,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
        16,         2,         0,    1.14,mwpf__e098ae1eaf131a692c7d269ecd7c0b356809a18a2ccc52547656bea351773dd9,c4e2e9f4264f6040fcd119a2d32c96bd25a12364f525742dd40c8b2e504c5240,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.0,""r"":5,""run_id"":""669fd91e75976823dd1cbb6f0d860524121f186f614db6fb259f60c1945fce8a""}",
       128,         0,         0,   0.484,mwpf__1c59223be739329e89f3e2f13123f7a8f4b0534135cf1e86feb02275412b9cb4,0634ed5aa73fe8e8c1c641cba85bef34b7d4eda6b029d2ee4500c76f6a3e6dd0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""15e3edac26702bd06daa1bb3e90bddb5f87b2bb2b182b8fed1b9f8d68845e848""}",
         8,         1,         0,   0.357,mwpf__e098ae1eaf131a692c7d269ecd7c0b356809a18a2ccc52547656bea351773dd9,c4e2e9f4264f6040fcd119a2d32c96bd25a12364f525742dd40c8b2e504c5240,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.0,""r"":5,""run_id"":""669fd91e75976823dd1cbb6f0d860524121f186f614db6fb259f60c1945fce8a""}",
         8,         1,         0,   0.479,mwpf__3f1b64a9ac39918fdfc1d8685d2ae22620c080992f83b482a25d7b8f1adaea5a,0b2a8a048818ac11f66a73bdbd1d5dc5a971687b6a9c1ab5af8e2dcdd4f0c1bf,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.0,""r"":5,""run_id"":""6fe96edac5c8fb2c1aed8ea14c67ceeb92423fdf3ce9e1c97fff0ce2aa5d5538""}",
        16,         1,         0,    1.04,mwpf__74b18df185b22796a559f32f488c1f95ef0d82d34c256906317561e4acce78ec,ff1f59d74e0a85a29f4995de86372e17ef6d73f50ef84112e0cd3a298e221696,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""c32281a89ec9fb6ef8731b931cbe729d04602aba0eeadfec21fc1875143cc8af""}",
        16,         0,         0,    1.61,mwpf__e098ae1eaf131a692c7d269ecd7c0b356809a18a2ccc52547656bea351773dd9,c4e2e9f4264f6040fcd119a2d32c96bd25a12364f525742dd40c8b2e504c5240,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.0,""r"":5,""run_id"":""669fd91e75976823dd1cbb6f0d860524121f186f614db6fb259f60c1945fce8a""}",
        16,         2,         0,   0.557,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
        16,         0,         0,   0.403,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
        64,         1,         0,    2.27,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
       512,         0,         0,    1.85,mwpf__1c59223be739329e89f3e2f13123f7a8f4b0534135cf1e86feb02275412b9cb4,0634ed5aa73fe8e8c1c641cba85bef34b7d4eda6b029d2ee4500c76f6a3e6dd0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""15e3edac26702bd06daa1bb3e90bddb5f87b2bb2b182b8fed1b9f8d68845e848""}",
        16,         1,         0,   0.174,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
        32,         3,         0,    1.40,mwpf__74b18df185b22796a559f32f488c1f95ef0d82d34c256906317561e4acce78ec,ff1f59d74e0a85a29f4995de86372e17ef6d73f50ef84112e0cd3a298e221696,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.009,""p_erase"":0.0,""r"":5,""run_id"":""c32281a89ec9fb6ef8731b931cbe729d04602aba0eeadfec21fc1875143cc8af""}",
        32,         1,         0,    1.24,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
        16,         0,         0,   0.853,mwpf__9d3e7a869e7911d9ce122143a3492c036ddd4432f11bd090435ee7772beb17ae,6d5c7f274b75ae537824437920d4a7ca50ed98e1dfa880fcbb9eccb2e87a1048,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""136e458ea1bb00db5031dfe54473bc21d7f67216ffcf15b01c0f763ac55c92f3""}",
        32,         1,         0,   0.752,mwpf__8b7aba4b42c55eac316a2911da8b71ada3c5c95714024fe9cb878eda2ed964eb,19dae4f12454abdb37e7a82e67feb6734eaa8650e81bd5af32a541e6d88fd6f1,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0065,""p_erase"":0.0,""r"":5,""run_id"":""14c277d1360d884007b225112d7b983b9f2c5fc158d2870f656c6b2929b311b6""}",
        32,         1,         0,   0.616,mwpf__9d3e7a869e7911d9ce122143a3492c036ddd4432f11bd090435ee7772beb17ae,6d5c7f274b75ae537824437920d4a7ca50ed98e1dfa880fcbb9eccb2e87a1048,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.006,""p_erase"":0.0,""r"":5,""run_id"":""136e458ea1bb00db5031dfe54473bc21d7f67216ffcf15b01c0f763ac55c92f3""}",
        32,         3,         0,   0.265,mwpf__d6e273bec9b587e85ba4f19af1099d5769edba9e40437c8089c08ed25bd72758,5388f8eb2e6e41b439260433c3419bdbf5f8b4bd5b8e2a2c70a24a791cee3145,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.0,""r"":5,""run_id"":""bfa3c7cba13850dd37e54bb29bb945687e3fe04272a3151e2ac8acb7416976e7""}",
       128,         4,         0,    5.64,mwpf__91ffc942ec0dda29e3cbefbf32236cf9a6f3fa7b23e4675ef61bf5a2d3aa5377,40546135e2bd9eb08f97c8c1c6115e8bc75406288d37472ee0445cd367e1721b,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0075,""p_erase"":0.0,""r"":5,""run_id"":""5a57a6d0ff957d816c2c86860718eec6af832a23575ff55f991f4b130256fb39""}",
        32,         1,         0,   0.403,mwpf__951eb3349e78cec2a155134d7fb171e1ad03d800a86442f3c4b76397f4c7fd4d,cde164a21cdab97d63839b3f64b1c2e5cf62ef5d8be22509c82bac34fbb3e2b2,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.0,""r"":5,""run_id"":""fc11e6013551ff75fa4759b0fc71e28cb776c1e995679ad07f9247f45c9ad106""}",
        16,         1,         0,    1.98,mwpf__3f1b64a9ac39918fdfc1d8685d2ae22620c080992f83b482a25d7b8f1adaea5a,0b2a8a048818ac11f66a73bdbd1d5dc5a971687b6a9c1ab5af8e2dcdd4f0c1bf,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.0,""r"":5,""run_id"":""6fe96edac5c8fb2c1aed8ea14c67ceeb92423fdf3ce9e1c97fff0ce2aa5d5538""}",
        64,         0,         0,    1.40,mwpf__6d4510a60f3ab5a6af5bc8ff2f60857cc46b32094baeda08965a4d99c4f42aec,0cb3695c8696727a8873244b6e84d963d4eb9e0abd45b5a7328dfa907569f518,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.005,""p_erase"":0.0,""r"":5,""run_id"":""a9419091d73bd2c76a2c7e3604d34d847de2f4b02b85d0c3d0860c0754fc56d1""}",
       128,         0,         0,   0.361,mwpf__1c59223be739329e89f3e2f13123f7a8f4b0534135cf1e86feb02275412b9cb4,0634ed5aa73fe8e8c1c641cba85bef34b7d4eda6b029d2ee4500c76f6a3e6dd0,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.0,""r"":5,""run_id"":""15e3edac26702bd06daa1bb3e90bddb5f87b2bb2b182b8fed1b9f8d68845e848""}",
       128,         1,         0,    1.51,mwpf__6d4510a60f3ab5a6af5bc8ff2f60857cc46b32094baeda08965a4d99c4f42aec,0cb3695c8696727a8873244b6e84d963d4eb9e0abd45b5a7328dfa907569f518,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.005,""p_erase"":0.0,""r"":5,""run_id"":""a9419091d73bd2c76a2c7e3604d34d847de2f4b02b85d0c3d0860c0754fc56d1""}",
        16,         3,         0,    1.17,mwpf__3f1b64a9ac39918fdfc1d8685d2ae22620c080992f83b482a25d7b8f1adaea5a,0b2a8a048818ac11f66a73bdbd1d5dc5a971687b6a9c1ab5af8e2dcdd4f0c1bf,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":5,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.0,""r"":5,""run_id"":""6fe96edac5c8fb2c1aed8ea14c67ceeb92423fdf3ce9e1c97fff0ce2aa5d5538""}",
